Probe_ID	TCGA-S9-A7J2-01	TCGA-VM-A8C8-01	TCGA-E1-A7YI-01	TCGA-DU-7302-01	TCGA-P5-A5EX-01	TCGA-HT-8563-01	TCGA-FG-A60K-01	TCGA-RY-A83X-01	TCGA-DU-A5TR-01	TCGA-CS-5397-01	TCGA-HT-8558-01	TCGA-DU-A7TI-01	TCGA-S9-A6U8-01	TCGA-DU-5870-01	TCGA-HT-7467-01	TCGA-HT-7874-01	TCGA-S9-A6TV-01	TCGA-HT-7616-01	TCGA-KT-A7W1-01	TCGA-DU-6410-01	TCGA-P5-A5F2-01	TCGA-HT-7607-01	TCGA-HT-7873-01	TCGA-HT-7603-01	TCGA-DB-A64P-01	TCGA-P5-A5F1-01	TCGA-DU-7011-01	TCGA-P5-A77X-01	TCGA-RY-A843-01	TCGA-HW-7493-01	TCGA-VM-A8CA-01	TCGA-TM-A84O-01	TCGA-S9-A7R3-01	TCGA-TQ-A7RN-01	TCGA-P5-A735-01	TCGA-HT-7691-01	TCGA-FG-A6J1-01	TCGA-S9-A7R7-01	TCGA-DU-6402-01	TCGA-HT-7684-01	TCGA-HT-8104-01	TCGA-HT-7473-01	TCGA-HT-8019-01	TCGA-TQ-A7RU-01	TCGA-DB-A4XF-01	TCGA-FG-A713-01	TCGA-HT-A5RA-01	TCGA-E1-A7YL-01	TCGA-CS-5396-01	TCGA-HW-8322-01	TCGA-S9-A6U9-01	TCGA-HT-7676-01	TCGA-HT-7469-01	TCGA-HW-A5KK-01	TCGA-HT-7478-01	TCGA-DU-A5TW-01	TCGA-S9-A6TX-01	TCGA-RY-A83Z-01	TCGA-TM-A7C5-01	TCGA-FG-A6IZ-01	TCGA-TQ-A7RP-01	TCGA-DH-A7UT-01	TCGA-HW-8321-01	TCGA-EZ-7264-01	TCGA-CS-6666-01	TCGA-DH-A66D-01	TCGA-HW-7491-01	TCGA-S9-A6U1-01	TCGA-E1-5307-01	TCGA-CS-6669-01	TCGA-VM-A8CE-01	TCGA-HT-7481-01	TCGA-DU-8163-01	TCGA-CS-4942-01	TCGA-HT-8110-01	TCGA-DU-7008-01	TCGA-DU-7019-01	TCGA-HT-7482-01	TCGA-DU-A7T8-01	TCGA-DU-5870-02	TCGA-HT-7854-01	TCGA-TM-A84S-01	TCGA-CS-4943-01	TCGA-RY-A845-01	TCGA-FG-8182-01	TCGA-E1-5322-01	TCGA-E1-5319-01	TCGA-FG-6688-01	TCGA-HT-8113-01	TCGA-HT-7689-01	TCGA-FG-7638-01	TCGA-DU-7013-01	TCGA-E1-A7Z3-01	TCGA-HT-7476-01	TCGA-TQ-A7RG-01	TCGA-FG-8181-01	TCGA-DU-A7T6-01	TCGA-DB-A4XC-01	TCGA-FG-A4MW-01	TCGA-DH-5142-01	TCGA-TQ-A7RH-01	TCGA-DB-A75M-01	TCGA-HT-8012-01	TCGA-P5-A733-01	TCGA-E1-A7Z4-01	TCGA-FG-8185-01	TCGA-HW-8320-01	TCGA-CS-6667-01	TCGA-DB-5279-01	TCGA-HW-7489-01	TCGA-CS-6670-01	TCGA-DB-A64V-01	TCGA-DU-5854-01	TCGA-DH-A7UR-01	TCGA-S9-A6WL-01	TCGA-E1-5318-01	TCGA-DU-6393-01	TCGA-DU-6397-02	TCGA-DU-5853-01	TCGA-DB-A75P-01	TCGA-HT-7857-01	TCGA-TM-A84J-01	TCGA-FG-5962-01	TCGA-F6-A8O4-01	TCGA-HT-7880-01	TCGA-TM-A84F-01	TCGA-FG-A70Y-01	TCGA-TM-A84R-01	TCGA-HW-A5KM-01	TCGA-HT-7477-01	TCGA-FG-A87Q-01	TCGA-FG-A70Z-01	TCGA-TM-A84G-01	TCGA-FG-A4MU-01	TCGA-DB-A4XB-01	TCGA-WY-A85D-01	TCGA-FG-7641-01	TCGA-DU-5872-01	TCGA-CS-4941-01	TCGA-FG-6689-01	TCGA-DB-5277-01	TCGA-HT-A615-01	TCGA-DU-7301-01	TCGA-P5-A5EW-01	TCGA-E1-A7YN-01	TCGA-QH-A6XC-01	TCGA-S9-A6WN-01	TCGA-S9-A7R2-01	TCGA-DB-A64L-01	TCGA-TM-A84I-01	TCGA-QH-A6CZ-01	TCGA-WY-A858-01	TCGA-VM-A8CF-01	TCGA-HT-7608-01	TCGA-S9-A7IQ-01	TCGA-CS-4938-01	TCGA-DU-8166-01	TCGA-HT-8018-01	TCGA-DU-7292-01	TCGA-S9-A6TU-01	TCGA-FG-6691-01	TCGA-DU-5849-01	TCGA-DU-6399-01	TCGA-DU-5855-01	TCGA-S9-A6WI-01	TCGA-DB-A64S-01	TCGA-FG-6692-01	TCGA-R8-A6YH-01	TCGA-QH-A65S-01	TCGA-DU-A7TJ-01	TCGA-TM-A84H-01	TCGA-S9-A7R8-01	TCGA-VM-A8C9-01	TCGA-S9-A7R4-01	TCGA-S9-A7J3-01	TCGA-TM-A84L-01	TCGA-E1-A7YH-01	TCGA-P5-A5EV-01	TCGA-DU-A7TD-01	TCGA-HW-A5KL-01	TCGA-HT-7687-01	TCGA-WY-A85A-01	TCGA-DB-5281-01	TCGA-E1-A7YK-01	TCGA-DU-A5TU-01	TCGA-DU-A7TA-01	TCGA-CS-5395-01	TCGA-TQ-A7RR-01	TCGA-HT-A5R5-01	TCGA-HT-A618-01	TCGA-S9-A6WP-01	TCGA-S9-A6U5-01	TCGA-E1-A7YO-01	TCGA-QH-A6X8-01	TCGA-HT-7610-01	TCGA-HT-7875-01	TCGA-DU-7304-02	TCGA-S9-A6WD-01	TCGA-HT-A74J-01	TCGA-P5-A5F0-01	TCGA-R8-A73M-01	TCGA-S9-A6TS-01	TCGA-S9-A6TW-01	TCGA-E1-5303-01	TCGA-HT-7606-01	TCGA-DU-6408-01	TCGA-FG-5964-01	TCGA-DB-A64Q-01	TCGA-S9-A7IZ-01	TCGA-S9-A6WH-01	TCGA-HT-7602-01	TCGA-DU-A6S8-01	TCGA-HT-7858-01	TCGA-R8-A6ML-01	TCGA-HT-7860-01	TCGA-DU-7006-01	TCGA-DU-7009-01	TCGA-DU-7010-01	TCGA-QH-A6X3-01	TCGA-DU-8164-01	TCGA-DU-7018-01	TCGA-HT-7693-01	TCGA-HT-8106-01	TCGA-HT-7472-01	TCGA-DB-A4XG-01	TCGA-HT-A5RC-01	TCGA-HT-A616-01	TCGA-HT-7681-01	TCGA-DU-8162-01	TCGA-DU-A6S2-01	TCGA-DU-7309-01	TCGA-DB-A4XH-01	TCGA-HT-7485-01	TCGA-VW-A7QS-01	TCGA-VV-A86M-01	TCGA-E1-A7YV-01	TCGA-HT-7468-01	TCGA-HT-7677-01	TCGA-DU-A5TY-01	TCGA-HT-8109-01	TCGA-S9-A6TZ-01	TCGA-HT-7479-01	TCGA-TM-A84M-01	TCGA-DB-5275-01	TCGA-TQ-A7RS-01	TCGA-TM-A7C4-01	TCGA-DU-A76K-01	TCGA-DH-A7UU-01	TCGA-HT-A4DV-01	TCGA-FG-8186-01	TCGA-E1-5305-01	TCGA-CS-5393-01	TCGA-DU-6395-01	TCGA-DB-A64X-01	TCGA-S9-A7IS-01	TCGA-HT-7856-01	TCGA-S9-A7R1-01	TCGA-QH-A6XA-01	TCGA-P5-A77W-01	TCGA-CS-6186-01	TCGA-RY-A840-01	TCGA-HT-7688-01	TCGA-DU-5872-02	TCGA-HT-A74O-01	TCGA-DU-A6S3-01	TCGA-DB-A64U-01	TCGA-HT-A61C-01	TCGA-FN-7833-01	TCGA-TQ-A7RF-01	TCGA-F6-A8O3-01	TCGA-S9-A7QW-01	TCGA-DU-A5TT-01	TCGA-QH-A870-01	TCGA-HT-8107-01	TCGA-HT-8111-01	TCGA-S9-A7QZ-01	TCGA-P5-A5ET-01	TCGA-DB-5273-01	TCGA-HT-7470-01	TCGA-FG-A4MY-01	TCGA-DB-A4XE-01	TCGA-HT-A4DS-01	TCGA-DU-8158-01	TCGA-HT-7474-01	TCGA-TQ-A7RJ-01	TCGA-S9-A7QY-01	TCGA-DB-A4XA-01	TCGA-P5-A731-01	TCGA-E1-A7YE-01	TCGA-FG-A710-01	TCGA-HT-8010-01	TCGA-DH-5143-01	TCGA-DU-7299-01	TCGA-DB-5270-01	TCGA-KT-A74X-01	TCGA-DB-A75L-01	TCGA-HT-A74K-01	TCGA-WY-A85C-01	TCGA-FG-8188-01	TCGA-DU-A6S7-01	TCGA-HT-7855-01	TCGA-DB-5274-01	TCGA-HT-7604-01	TCGA-P5-A72W-01	TCGA-DB-A64O-01	TCGA-HT-7884-01	TCGA-DB-A75O-01	TCGA-QH-A6CY-01	TCGA-S9-A6WM-01	TCGA-QH-A6CV-01	TCGA-DU-5852-01	TCGA-P5-A72U-01	TCGA-DB-A75K-01	TCGA-QH-A65Z-01	TCGA-S9-A7IY-01	TCGA-P5-A781-01	TCGA-FG-A6J3-01	TCGA-FG-7634-01	TCGA-DU-6396-01	TCGA-FG-7643-01	TCGA-TM-A84C-01	TCGA-WY-A85E-01	TCGA-DU-7298-01	TCGA-TM-A84T-01	TCGA-FG-7637-01	TCGA-HT-A5R9-01	TCGA-HT-A614-01	TCGA-DU-A7TG-01	TCGA-FG-A60J-01	TCGA-FG-8189-01	TCGA-P5-A5EY-01	TCGA-HW-7486-01	TCGA-HT-7882-01	TCGA-HT-8011-01	TCGA-DU-6394-01	TCGA-WY-A859-01	TCGA-VM-A8CD-01	TCGA-WY-A85B-01	TCGA-S9-A6UB-01	TCGA-S9-A6U6-01	TCGA-DU-8168-01	TCGA-DU-7290-01	TCGA-DU-6407-01	TCGA-QH-A6CW-01	TCGA-HT-7601-01	TCGA-DU-6403-01	TCGA-DB-A64R-01	TCGA-S9-A6U0-01	TCGA-E1-A7YQ-01	TCGA-DU-6405-01	TCGA-HW-7487-01	TCGA-S9-A7J1-01	TCGA-P5-A72X-01	TCGA-E1-A7YJ-01	TCGA-HT-7690-01	TCGA-HT-8105-01	TCGA-E1-A7YY-01	TCGA-HT-A619-01	TCGA-R8-A6MK-01	TCGA-DU-6400-01	TCGA-P5-A737-01	TCGA-RY-A83Y-01	TCGA-HT-8564-01	TCGA-HT-7686-01	TCGA-E1-A7YM-01	TCGA-DH-A66F-01	TCGA-CS-5390-01	TCGA-FG-A87N-01	TCGA-VV-A829-01	TCGA-DH-A66B-01	TCGA-HT-A5R7-01	TCGA-CS-5394-01	TCGA-HT-7877-01	TCGA-DU-6542-01	TCGA-QH-A6CS-01	TCGA-E1-A7YU-01	TCGA-W9-A837-01	TCGA-IK-7675-01	TCGA-DU-7306-01	TCGA-QH-A6X9-01	TCGA-E1-5311-01	TCGA-HT-7611-01	TCGA-S9-A6TY-01	TCGA-DU-A7TB-01	TCGA-DU-8165-01	TCGA-IK-8125-01	TCGA-S9-A6WE-01	TCGA-WH-A86K-01	TCGA-DH-5141-01	TCGA-FG-A60L-01	TCGA-HT-A5RB-01	TCGA-DB-5280-01	TCGA-S9-A7IX-01	TCGA-FG-5965-01	TCGA-P5-A5F6-01	TCGA-DU-A5TP-01	TCGA-DU-7007-01	TCGA-HW-7490-01	TCGA-CS-6188-01	TCGA-CS-6668-01	TCGA-HT-7692-01	TCGA-TQ-A7RM-01	TCGA-DU-8161-01	TCGA-HT-8108-01	TCGA-P5-A736-01	TCGA-DU-6401-01	TCGA-TQ-A7RV-01	TCGA-TQ-A7RV-02	TCGA-HT-7483-01	TCGA-HT-7620-01	TCGA-HT-7480-01	TCGA-S9-A7J0-01	TCGA-TM-A84Q-01	TCGA-DU-7015-01	TCGA-RY-A847-01	TCGA-TQ-A7RQ-01	TCGA-TQ-A7RW-01	TCGA-FG-8191-01	TCGA-E1-A7YW-01	TCGA-DB-5278-01	TCGA-E1-A7YS-01	TCGA-HT-7695-01	TCGA-DU-7012-01	TCGA-HT-7879-01	TCGA-DU-A7TC-01	TCGA-HT-A74H-01	TCGA-HT-7680-01	TCGA-DB-A4X9-01	TCGA-TQ-A7RI-01	TCGA-TM-A7CA-01	TCGA-QH-A86X-01	TCGA-DU-A76R-01	TCGA-DH-5144-01	TCGA-E1-A7Z2-01	TCGA-FG-8187-01	TCGA-E1-5304-01	TCGA-DU-5871-01	TCGA-DH-5140-01	TCGA-TM-A7CF-01	TCGA-TM-A7CF-02	TCGA-S9-A6U2-01	TCGA-DH-A7US-01	TCGA-HT-A61B-01	TCGA-E1-A7Z6-01	TCGA-DU-A5TS-01	TCGA-DU-6392-01	TCGA-QH-A6CU-01	TCGA-DU-6404-01	TCGA-VW-A8FI-01	TCGA-HT-A74L-01	TCGA-P5-A5EU-01	TCGA-P5-A5EZ-01	TCGA-S9-A89Z-01	TCGA-FG-5963-01	TCGA-FG-5963-02	TCGA-HT-A61A-01	TCGA-S9-A89V-01	TCGA-DB-A64W-01	TCGA-FG-A4MX-01	TCGA-P5-A72Z-01	TCGA-HT-8114-01	TCGA-HT-7881-01	TCGA-CS-4944-01	TCGA-QH-A65V-01	TCGA-S9-A7QX-01	TCGA-HW-7495-01	TCGA-QH-A65R-01	TCGA-DU-5874-01	TCGA-R8-A6MO-01	TCGA-TQ-A8XE-02	TCGA-TQ-A8XE-01	TCGA-VM-A8CB-01	TCGA-DU-7300-01	TCGA-HT-7694-01	TCGA-HT-7471-01	TCGA-FG-A4MT-01	TCGA-FG-A4MT-02	TCGA-DB-A4XD-01	TCGA-TQ-A7RK-01	TCGA-HT-7475-01	TCGA-TQ-A7RO-01	TCGA-HT-7902-01	TCGA-FG-A711-01	TCGA-DB-5276-01	TCGA-P5-A730-01	TCGA-E1-A7YD-01	TCGA-HT-8015-01	TCGA-DU-7294-01	TCGA-DH-A669-02	TCGA-DH-A669-01	TCGA-HT-A617-01	TCGA-DU-A6S6-01	TCGA-QH-A6X5-01	TCGA-HT-7605-01	TCGA-S9-A6WO-01	TCGA-QH-A6CX-01	TCGA-DU-A76L-01	TCGA-P5-A5F4-01	TCGA-S9-A6UA-01	TCGA-VM-A8CH-01	TCGA-HT-7609-01	TCGA-QH-A6X4-01	TCGA-DH-A7UV-01	TCGA-TM-A7C3-01	TCGA-S9-A6WG-01	TCGA-FG-6690-01	TCGA-DU-8167-01	TCGA-QH-A65X-01	TCGA-HW-8319-01	TCGA-P5-A780-01	TCGA-E1-5302-01	TCGA-HW-A5KJ-01	TCGA-FG-7636-01	TCGA-CS-6290-01	TCGA-DU-5847-01	TCGA-DU-6406-01	TCGA-TM-A84B-01	TCGA-DU-A76O-01
cg11146081	0.8916	0.9146	0.919	0.85	0.736	0.909	0.9136	0.9263	0.8843	0.9062	0.8984	0.868	0.883	0.8857	0.9326	0.9062	0.899	0.8394	0.9106	0.894	0.831	0.9233	0.8690000000000001	0.856	0.9053	0.872	0.9004	0.904	0.91	0.907	0.9077	0.9165	0.8804	0.8955	0.8794	0.9043	0.873	0.9077	0.915	0.8774	0.8857	0.9420000000000001	0.9059999999999999	0.8867	0.8959999999999999	0.8647	0.823	0.904	0.938	0.925	0.8794	0.9214	0.871	0.8745	0.9209999999999999	0.888	0.8740000000000001	0.8590000000000001	0.865	0.865	0.9129999999999999	0.909	0.9	0.9077	0.9185	0.8867	0.927	0.8857	0.9136	0.898	0.9106	0.94	0.8755	0.902	0.8965	0.9077	0.9175	0.8984	0.8965	0.823	0.91	0.8896	0.94	0.8813	0.8687	0.929	0.8667	0.9194	0.899	0.7856	0.8696	0.929	0.882	0.932	0.8125	0.8813	0.852	0.919	0.9253	0.9443	0.915	0.8833	0.9116	0.8916	0.9023	0.909	0.8965	0.934	0.935	0.9109999999999999	0.9440000000000001	0.915	0.9014	0.8270000000000001	0.8403	0.9375	0.8965	0.8140000000000001	0.8975	0.8853	0.899	0.8647	0.8306	0.894	0.9165	0.885	0.8647	0.922	0.9079999999999999	0.9014	0.9106	0.856	0.8843	0.8994	0.9214	0.9004	0.8687	0.7744	0.888	0.8959999999999999	0.9185	0.8594	0.9224	0.852	0.93	0.894	0.8423	0.9059999999999999	0.8857	0.8813	0.8096	0.9014	0.8759999999999999	0.9043	0.8926	0.8633	0.8716	0.9106	0.9253	0.8320000000000001	0.907	0.904	0.8735	0.84	0.79	0.8677	0.9309999999999999	0.863	0.9014	0.9116	0.875	0.7829999999999999	0.9059999999999999	0.9204	0.9175	0.8696	0.8784	0.85	0.914	0.88	0.917	0.89	0.9414	0.9243	0.8843	0.8457	0.9287	0.8633	0.917	0.841	0.8535	0.898	0.8813	0.848	0.9194	0.8916	0.72	0.8203	0.8755	0.8623	0.757	0.7563	0.8804	0.9463	0.8237	0.8270000000000001	0.8813	0.877	0.898	0.8270000000000001	0.9109999999999999	0.7686	0.8906	0.8735	0.8926	0.938	0.9329999999999999	0.8590000000000001	0.8765	0.8735	0.9316	0.8677	0.9077	0.925	0.894	0.8486	0.8965	0.9014	0.8193	0.8843	0.8706	0.8804	0.937	0.7417	0.867	0.882	0.9309999999999999	0.8555	0.878	0.9067	0.853	0.938	0.8896	0.9473	0.8413	0.8633	0.884	0.9165	0.9155	0.899	0.8184	0.9277	0.889	0.8843	0.9079999999999999	0.897	0.9179999999999999	0.899	0.818	0.9297	0.86	0.8394	0.9053	0.8140000000000001	0.85	0.904	0.8643	0.8706	0.737	0.8926	0.9179999999999999	0.8276	0.8853	0.8745	0.925	0.8909999999999999	0.8315	0.9365	0.917	0.9116	0.888	0.8374	0.8765	0.9053	0.794	0.915	0.9077	0.8647	0.893	0.882	0.8906	0.9194	0.9424	0.938	0.865	0.9062	0.892	0.8936	0.8190000000000001	0.8690000000000001	0.9297	0.9424	0.8690000000000001	0.89	0.835	0.914	0.9077	0.8745	0.8276	0.8477	0.863	0.8677	0.8564	0.8965	0.922	0.8545	0.8170000000000001	0.8926	0.838	0.8490000000000001	0.8945	0.9097	0.8975	0.909	0.9136	0.7979999999999999	0.9097	0.917	0.884	0.883	0.9033	0.9023	0.8994	0.909	0.897	0.9179999999999999	0.8843	0.9126	0.866	0.835	0.899	0.904	0.8647	0.84	0.9043	0.878	0.9129999999999999	0.8257	0.879	0.848	0.941	0.8540000000000001	0.8936	0.9279999999999999	0.887	0.8945	0.898	0.8843	0.8276	0.9185	0.895	0.9059999999999999	0.861	0.8926	0.8896	0.9077	0.9463	0.8784	0.8213	0.8496	0.8496	0.9359999999999999	0.9023	0.912	0.8955	0.8965	0.8877	0.8867	0.912	0.852	0.9253	0.8965	0.892	0.8125	0.785	0.8413	0.831	0.895	0.9307	0.8909999999999999	0.851	0.9129999999999999	0.9014	0.8853	0.9033	0.898	0.8965	0.938	0.909	0.831	0.9136	0.883	0.841	0.867	0.866	0.8623	0.885	0.8584	0.9229999999999999	0.85	0.8959999999999999	0.8257	0.8936	0.903	0.895	0.841	0.8745	0.8755	0.9129999999999999	0.9346	0.8859999999999999	0.873	0.9336	0.909	0.883	0.8423	0.8877	0.92	0.8125	0.8270000000000001	0.9194	0.8125	0.9473	0.852	0.8916	0.9243	0.8716	0.91	0.9	0.8555	0.862	0.863	0.9106	0.8809999999999999	0.8804	0.903	0.9185	0.8755	0.8867	0.8745	0.8345	0.8859999999999999	0.914	0.83	0.8540000000000001	0.9209999999999999	0.8887	0.885	0.9126	0.861	0.9233	0.9229999999999999	0.9043	0.8540000000000001	0.8909999999999999	0.9329999999999999	0.8843	0.8857	0.813	0.8975	0.807	0.805	0.9079999999999999	0.897	0.9023	0.8906	0.8774	0.8726	0.8687	0.922	0.8184	0.8726	0.8109999999999999	0.9307	0.865	0.8438	0.8765	0.929	0.8887	0.917	0.8516	0.8633	0.879	0.8633	0.9109999999999999	0.873	0.867	0.9009999999999999	0.7705	0.887	0.875	0.826	0.914	0.8677	0.892	0.9316	0.903	0.888	0.8477	0.8896	0.9404	0.8896	0.893	0.8916	0.7993	0.887	0.8640000000000001	0.8267
cg15467112	0.66	0.726	0.1246	0.4163	0.3586	0.4722	0.56	0.5024	0.6587	0.5796	0.2235	0.598	0.685	0.6953	0.456	0.2568	0.3962	0.4458	0.3076	0.09766	0.688	0.41600000000000004	0.525	0.596	0.555	0.562	0.5527	0.495	0.802	0.782	0.3574	0.4153	0.4775	0.2112	0.493	0.3098	0.4224	0.5586	0.8574	0.6987	0.5579999999999999	0.6304	0.35600000000000004	0.711	0.777	0.3035	0.32799999999999996	0.4307	0.11535999999999999	0.3237	0.565	0.5044	0.183	0.4314	0.4294	0.7188	0.337	0.544	0.4556	0.3296	0.3623	0.525	0.4907	0.434	0.747	0.69	0.67	0.632	0.62	0.2654	0.4321	0.3616	0.5894	0.631	0.3206	0.7563	0.8037	0.825	0.777	0.3381	0.4382	0.3416	0.4844	0.7314	0.544	0.6016	0.4197	0.6006	0.3083	0.4595	0.6733	0.6616	0.65	0.8174	0.3823	0.4373	0.2051	0.2754	0.537	0.5845	0.7305	0.669	0.8584	0.57	0.4924	0.789	0.7324	0.2042	0.1721	0.6559999999999999	0.419	0.3105	0.5947	0.6997	0.39899999999999997	0.589	0.8490000000000001	0.2263	0.39799999999999996	0.245	0.2076	0.1306	0.34299999999999997	0.8325	0.4578	0.4885	0.5205	0.479	0.6409999999999999	0.5947	0.26	0.2878	0.1423	0.634	0.525	0.6484	0.5615	0.7026	0.722	0.4377	0.581	0.609	0.6177	0.4597	0.4365	0.6629999999999999	0.4524	0.3508	0.3337	0.18600000000000003	0.3054	0.504	0.6924	0.2651	0.5312	0.6104	0.805	0.39299999999999996	0.3423	0.7676	0.5654	0.2413	0.35700000000000004	0.75	0.2615	0.4062	0.544	0.7134	0.4402	0.2401	0.6357	0.6294	0.222	0.5986	0.5186	0.46299999999999997	0.423	0.424	0.33	0.642	0.5034	0.537	0.602	0.5635	0.787	0.5845	0.546	0.2195	0.7173	0.396	0.3071	0.478	0.4683	0.3794	0.8374	0.4197	0.5654	0.6396	0.335	0.3926	0.373	0.6543	0.4685	0.5273	0.3872	0.3677	0.521	0.1545	0.4268	0.59	0.4343	0.5615	0.31	0.2654	0.6777	0.4988	0.3699	0.5366	0.546	0.7583	0.5396	0.8027	0.522	0.7935	0.7007	0.426	0.6577	0.389	0.3687	0.3757	0.622	0.2087	0.3647	0.4785	0.634	0.423	0.474	0.5957	0.48100000000000004	0.4287	0.5396	0.6274	0.1533	0.4695	0.4053	0.4885	0.4714	0.731	0.3503	0.2979	0.1736	0.341	0.5967	0.657	0.165	0.547	0.6704	0.3918	0.5396	0.5605	0.2367	0.332	0.6779999999999999	0.3557	0.7324	0.5329999999999999	0.2937	0.2742	0.3533	0.5579999999999999	0.6997	0.6577	0.6353	0.3386	0.6890000000000001	0.7676	0.2454	0.5483	0.5713	0.7583	0.5913	0.3364	0.5986	0.29600000000000004	0.575	0.2576	0.544	0.5806	0.2542	0.4697	0.327	0.626	0.6679999999999999	0.5579999999999999	0.5156	0.2964	0.1935	0.523	0.578	0.7354	0.8525	0.561	0.7509999999999999	0.7659999999999999	0.6646	0.526	0.5024	0.3594	0.3262	0.4329	0.5273	0.428	0.5329999999999999	0.755	0.3	0.2764	0.33299999999999996	0.504	0.713	0.3557	0.2238	0.2496	0.4514	0.8184	0.2318	0.665	0.29	0.2903	0.6274	0.455	0.3118	0.3486	0.675	0.2876	0.69	0.4512	0.74	0.8290000000000001	0.586	0.523	0.6685	0.4182	0.624	0.41	0.4973	0.4392	0.4575	0.3606	0.5864	0.3289	0.628	0.3445	0.401	0.7036	0.8170000000000001	0.8237	0.4514	0.848	0.574	0.5527	0.59	0.7305	0.4163	0.5864	0.2117	0.2303	0.6609999999999999	0.2568	0.2773	0.68	0.4563	0.738	0.715	0.672	0.2427	0.637	0.292	0.1956	0.6245	0.3105	0.584	0.629	0.4348	0.2404	0.513	0.3608	0.738	0.8220000000000001	0.6284	0.4976	0.5474	0.6579999999999999	0.2893	0.2498	0.6084	0.483	0.7715	0.8096	0.4333	0.2053	0.3481	0.3245	0.4377	0.5537	0.604	0.6553	0.38799999999999996	0.614	0.4055	0.299	0.7007	0.632	0.7944	0.8745	0.2683	0.4243	0.4648	0.8109999999999999	0.5870000000000001	0.56	0.578	0.614	0.5864	0.687	0.7944	0.3467	0.6353	0.7754	0.6997	0.7495	0.7509999999999999	0.3882	0.708	0.3186	0.2345	0.2683	0.6567	0.1967	0.812	0.583	0.7324	0.46299999999999997	0.2935	0.7324	0.42200000000000004	0.4556	0.2286	0.2411	0.2922	0.3445	0.7114	0.7173	0.4834	0.258	0.31	0.4436	0.2708	0.4482	0.2245	0.2068	0.3228	0.2369	0.6567	0.45899999999999996	0.281	0.4773	0.7056	0.7026	0.517	0.4507	0.664	0.302	0.565	0.5205	0.857	0.7246	0.6885	0.6597	0.5293	0.2174	0.5117	0.3408	0.308	0.4487	0.5024	0.2145	0.342	0.414	0.3733	0.5770000000000001	0.7285	0.3184	0.3442	0.4119	0.7817	0.4573	0.4824	0.747	0.3462	0.8438	0.6704	0.3015	0.2917	0.607	0.643	0.6167	0.7373	0.4473	0.1519	0.3113	0.5786	0.4583	0.45799999999999996	0.5386	0.6426	0.7754	0.267	0.511
