Probe_ID	TCGA-S9-A7J2-01	TCGA-VM-A8C8-01	TCGA-E1-A7YI-01	TCGA-DU-7302-01	TCGA-P5-A5EX-01	TCGA-HT-8563-01	TCGA-FG-A60K-01	TCGA-RY-A83X-01	TCGA-DU-A5TR-01	TCGA-CS-5397-01	TCGA-HT-8558-01	TCGA-DU-A7TI-01	TCGA-S9-A6U8-01	TCGA-DU-5870-01	TCGA-HT-7467-01	TCGA-HT-7874-01	TCGA-S9-A6TV-01	TCGA-HT-7616-01	TCGA-KT-A7W1-01	TCGA-DU-6410-01	TCGA-P5-A5F2-01	TCGA-HT-7607-01	TCGA-HT-7873-01	TCGA-HT-7603-01	TCGA-DB-A64P-01	TCGA-P5-A5F1-01	TCGA-DU-7011-01	TCGA-P5-A77X-01	TCGA-RY-A843-01	TCGA-HW-7493-01	TCGA-VM-A8CA-01	TCGA-TM-A84O-01	TCGA-S9-A7R3-01	TCGA-TQ-A7RN-01	TCGA-P5-A735-01	TCGA-HT-7691-01	TCGA-FG-A6J1-01	TCGA-S9-A7R7-01	TCGA-DU-6402-01	TCGA-HT-7684-01	TCGA-HT-8104-01	TCGA-HT-7473-01	TCGA-HT-8019-01	TCGA-TQ-A7RU-01	TCGA-DB-A4XF-01	TCGA-FG-A713-01	TCGA-HT-A5RA-01	TCGA-E1-A7YL-01	TCGA-CS-5396-01	TCGA-HW-8322-01	TCGA-S9-A6U9-01	TCGA-HT-7676-01	TCGA-HT-7469-01	TCGA-HW-A5KK-01	TCGA-HT-7478-01	TCGA-DU-A5TW-01	TCGA-S9-A6TX-01	TCGA-RY-A83Z-01	TCGA-TM-A7C5-01	TCGA-FG-A6IZ-01	TCGA-TQ-A7RP-01	TCGA-DH-A7UT-01	TCGA-HW-8321-01	TCGA-EZ-7264-01	TCGA-CS-6666-01	TCGA-DH-A66D-01	TCGA-HW-7491-01	TCGA-S9-A6U1-01	TCGA-E1-5307-01	TCGA-CS-6669-01	TCGA-VM-A8CE-01	TCGA-HT-7481-01	TCGA-DU-8163-01	TCGA-CS-4942-01	TCGA-HT-8110-01	TCGA-DU-7008-01	TCGA-DU-7019-01	TCGA-HT-7482-01	TCGA-DU-A7T8-01	TCGA-DU-5870-02	TCGA-HT-7854-01	TCGA-TM-A84S-01	TCGA-CS-4943-01	TCGA-RY-A845-01	TCGA-FG-8182-01	TCGA-E1-5322-01	TCGA-E1-5319-01	TCGA-FG-6688-01	TCGA-HT-8113-01	TCGA-HT-7689-01	TCGA-FG-7638-01	TCGA-DU-7013-01	TCGA-E1-A7Z3-01	TCGA-HT-7476-01	TCGA-TQ-A7RG-01	TCGA-FG-8181-01	TCGA-DU-A7T6-01	TCGA-DB-A4XC-01	TCGA-FG-A4MW-01	TCGA-DH-5142-01	TCGA-TQ-A7RH-01	TCGA-DB-A75M-01	TCGA-HT-8012-01	TCGA-P5-A733-01	TCGA-E1-A7Z4-01	TCGA-FG-8185-01	TCGA-HW-8320-01	TCGA-CS-6667-01	TCGA-DB-5279-01	TCGA-HW-7489-01	TCGA-CS-6670-01	TCGA-DB-A64V-01	TCGA-DU-5854-01	TCGA-DH-A7UR-01	TCGA-S9-A6WL-01	TCGA-E1-5318-01	TCGA-DU-6393-01	TCGA-DU-6397-02	TCGA-DU-5853-01	TCGA-DB-A75P-01	TCGA-HT-7857-01	TCGA-TM-A84J-01	TCGA-FG-5962-01	TCGA-F6-A8O4-01	TCGA-HT-7880-01	TCGA-TM-A84F-01	TCGA-FG-A70Y-01	TCGA-TM-A84R-01	TCGA-HW-A5KM-01	TCGA-HT-7477-01	TCGA-FG-A87Q-01	TCGA-FG-A70Z-01	TCGA-TM-A84G-01	TCGA-FG-A4MU-01	TCGA-DB-A4XB-01	TCGA-WY-A85D-01	TCGA-FG-7641-01	TCGA-DU-5872-01	TCGA-CS-4941-01	TCGA-FG-6689-01	TCGA-DB-5277-01	TCGA-HT-A615-01	TCGA-DU-7301-01	TCGA-P5-A5EW-01	TCGA-E1-A7YN-01	TCGA-QH-A6XC-01	TCGA-S9-A6WN-01	TCGA-S9-A7R2-01	TCGA-DB-A64L-01	TCGA-TM-A84I-01	TCGA-QH-A6CZ-01	TCGA-WY-A858-01	TCGA-VM-A8CF-01	TCGA-HT-7608-01	TCGA-S9-A7IQ-01	TCGA-CS-4938-01	TCGA-DU-8166-01	TCGA-HT-8018-01	TCGA-DU-7292-01	TCGA-S9-A6TU-01	TCGA-FG-6691-01	TCGA-DU-5849-01	TCGA-DU-6399-01	TCGA-DU-5855-01	TCGA-S9-A6WI-01	TCGA-DB-A64S-01	TCGA-FG-6692-01	TCGA-R8-A6YH-01	TCGA-QH-A65S-01	TCGA-DU-A7TJ-01	TCGA-TM-A84H-01	TCGA-S9-A7R8-01	TCGA-VM-A8C9-01	TCGA-S9-A7R4-01	TCGA-S9-A7J3-01	TCGA-TM-A84L-01	TCGA-E1-A7YH-01	TCGA-P5-A5EV-01	TCGA-DU-A7TD-01	TCGA-HW-A5KL-01	TCGA-HT-7687-01	TCGA-WY-A85A-01	TCGA-DB-5281-01	TCGA-E1-A7YK-01	TCGA-DU-A5TU-01	TCGA-DU-A7TA-01	TCGA-CS-5395-01	TCGA-TQ-A7RR-01	TCGA-HT-A5R5-01	TCGA-HT-A618-01	TCGA-S9-A6WP-01	TCGA-S9-A6U5-01	TCGA-E1-A7YO-01	TCGA-QH-A6X8-01	TCGA-HT-7610-01	TCGA-HT-7875-01	TCGA-DU-7304-02	TCGA-S9-A6WD-01	TCGA-HT-A74J-01	TCGA-P5-A5F0-01	TCGA-R8-A73M-01	TCGA-S9-A6TS-01	TCGA-S9-A6TW-01	TCGA-E1-5303-01	TCGA-HT-7606-01	TCGA-DU-6408-01	TCGA-FG-5964-01	TCGA-DB-A64Q-01	TCGA-S9-A7IZ-01	TCGA-S9-A6WH-01	TCGA-HT-7602-01	TCGA-DU-A6S8-01	TCGA-HT-7858-01	TCGA-R8-A6ML-01	TCGA-HT-7860-01	TCGA-DU-7006-01	TCGA-DU-7009-01	TCGA-DU-7010-01	TCGA-QH-A6X3-01	TCGA-DU-8164-01	TCGA-DU-7018-01	TCGA-HT-7693-01	TCGA-HT-8106-01	TCGA-HT-7472-01	TCGA-DB-A4XG-01	TCGA-HT-A5RC-01	TCGA-HT-A616-01	TCGA-HT-7681-01	TCGA-DU-8162-01	TCGA-DU-A6S2-01	TCGA-DU-7309-01	TCGA-DB-A4XH-01	TCGA-HT-7485-01	TCGA-VW-A7QS-01	TCGA-VV-A86M-01	TCGA-E1-A7YV-01	TCGA-HT-7468-01	TCGA-HT-7677-01	TCGA-DU-A5TY-01	TCGA-HT-8109-01	TCGA-S9-A6TZ-01	TCGA-HT-7479-01	TCGA-TM-A84M-01	TCGA-DB-5275-01	TCGA-TQ-A7RS-01	TCGA-TM-A7C4-01	TCGA-DU-A76K-01	TCGA-DH-A7UU-01	TCGA-HT-A4DV-01	TCGA-FG-8186-01	TCGA-E1-5305-01	TCGA-CS-5393-01	TCGA-DU-6395-01	TCGA-DB-A64X-01	TCGA-S9-A7IS-01	TCGA-HT-7856-01	TCGA-S9-A7R1-01	TCGA-QH-A6XA-01	TCGA-P5-A77W-01	TCGA-CS-6186-01	TCGA-RY-A840-01	TCGA-HT-7688-01	TCGA-DU-5872-02	TCGA-HT-A74O-01	TCGA-DU-A6S3-01	TCGA-DB-A64U-01	TCGA-HT-A61C-01	TCGA-FN-7833-01	TCGA-TQ-A7RF-01	TCGA-F6-A8O3-01	TCGA-S9-A7QW-01	TCGA-DU-A5TT-01	TCGA-QH-A870-01	TCGA-HT-8107-01	TCGA-HT-8111-01	TCGA-S9-A7QZ-01	TCGA-P5-A5ET-01	TCGA-DB-5273-01	TCGA-HT-7470-01	TCGA-FG-A4MY-01	TCGA-DB-A4XE-01	TCGA-HT-A4DS-01	TCGA-DU-8158-01	TCGA-HT-7474-01	TCGA-TQ-A7RJ-01	TCGA-S9-A7QY-01	TCGA-DB-A4XA-01	TCGA-P5-A731-01	TCGA-E1-A7YE-01	TCGA-FG-A710-01	TCGA-HT-8010-01	TCGA-DH-5143-01	TCGA-DU-7299-01	TCGA-DB-5270-01	TCGA-KT-A74X-01	TCGA-DB-A75L-01	TCGA-HT-A74K-01	TCGA-WY-A85C-01	TCGA-FG-8188-01	TCGA-DU-A6S7-01	TCGA-HT-7855-01	TCGA-DB-5274-01	TCGA-HT-7604-01	TCGA-P5-A72W-01	TCGA-DB-A64O-01	TCGA-HT-7884-01	TCGA-DB-A75O-01	TCGA-QH-A6CY-01	TCGA-S9-A6WM-01	TCGA-QH-A6CV-01	TCGA-DU-5852-01	TCGA-P5-A72U-01	TCGA-DB-A75K-01	TCGA-QH-A65Z-01	TCGA-S9-A7IY-01	TCGA-P5-A781-01	TCGA-FG-A6J3-01	TCGA-FG-7634-01	TCGA-DU-6396-01	TCGA-FG-7643-01	TCGA-TM-A84C-01	TCGA-WY-A85E-01	TCGA-DU-7298-01	TCGA-TM-A84T-01	TCGA-FG-7637-01	TCGA-HT-A5R9-01	TCGA-HT-A614-01	TCGA-DU-A7TG-01	TCGA-FG-A60J-01	TCGA-FG-8189-01	TCGA-P5-A5EY-01	TCGA-HW-7486-01	TCGA-HT-7882-01	TCGA-HT-8011-01	TCGA-DU-6394-01	TCGA-WY-A859-01	TCGA-VM-A8CD-01	TCGA-WY-A85B-01	TCGA-S9-A6UB-01	TCGA-S9-A6U6-01	TCGA-DU-8168-01	TCGA-DU-7290-01	TCGA-DU-6407-01	TCGA-QH-A6CW-01	TCGA-HT-7601-01	TCGA-DU-6403-01	TCGA-DB-A64R-01	TCGA-S9-A6U0-01	TCGA-E1-A7YQ-01	TCGA-DU-6405-01	TCGA-HW-7487-01	TCGA-S9-A7J1-01	TCGA-P5-A72X-01	TCGA-E1-A7YJ-01	TCGA-HT-7690-01	TCGA-HT-8105-01	TCGA-E1-A7YY-01	TCGA-HT-A619-01	TCGA-R8-A6MK-01	TCGA-DU-6400-01	TCGA-P5-A737-01	TCGA-RY-A83Y-01	TCGA-HT-8564-01	TCGA-HT-7686-01	TCGA-E1-A7YM-01	TCGA-DH-A66F-01	TCGA-CS-5390-01	TCGA-FG-A87N-01	TCGA-VV-A829-01	TCGA-DH-A66B-01	TCGA-HT-A5R7-01	TCGA-CS-5394-01	TCGA-HT-7877-01	TCGA-DU-6542-01	TCGA-QH-A6CS-01	TCGA-E1-A7YU-01	TCGA-W9-A837-01	TCGA-IK-7675-01	TCGA-DU-7306-01	TCGA-QH-A6X9-01	TCGA-E1-5311-01	TCGA-HT-7611-01	TCGA-S9-A6TY-01	TCGA-DU-A7TB-01	TCGA-DU-8165-01	TCGA-IK-8125-01	TCGA-S9-A6WE-01	TCGA-WH-A86K-01	TCGA-DH-5141-01	TCGA-FG-A60L-01	TCGA-HT-A5RB-01	TCGA-DB-5280-01	TCGA-S9-A7IX-01	TCGA-FG-5965-01	TCGA-P5-A5F6-01	TCGA-DU-A5TP-01	TCGA-DU-7007-01	TCGA-HW-7490-01	TCGA-CS-6188-01	TCGA-CS-6668-01	TCGA-HT-7692-01	TCGA-TQ-A7RM-01	TCGA-DU-8161-01	TCGA-HT-8108-01	TCGA-P5-A736-01	TCGA-DU-6401-01	TCGA-TQ-A7RV-01	TCGA-TQ-A7RV-02	TCGA-HT-7483-01	TCGA-HT-7620-01	TCGA-HT-7480-01	TCGA-S9-A7J0-01	TCGA-TM-A84Q-01	TCGA-DU-7015-01	TCGA-RY-A847-01	TCGA-TQ-A7RQ-01	TCGA-TQ-A7RW-01	TCGA-FG-8191-01	TCGA-E1-A7YW-01	TCGA-DB-5278-01	TCGA-E1-A7YS-01	TCGA-HT-7695-01	TCGA-DU-7012-01	TCGA-HT-7879-01	TCGA-DU-A7TC-01	TCGA-HT-A74H-01	TCGA-HT-7680-01	TCGA-DB-A4X9-01	TCGA-TQ-A7RI-01	TCGA-TM-A7CA-01	TCGA-QH-A86X-01	TCGA-DU-A76R-01	TCGA-DH-5144-01	TCGA-E1-A7Z2-01	TCGA-FG-8187-01	TCGA-E1-5304-01	TCGA-DU-5871-01	TCGA-DH-5140-01	TCGA-TM-A7CF-01	TCGA-TM-A7CF-02	TCGA-S9-A6U2-01	TCGA-DH-A7US-01	TCGA-HT-A61B-01	TCGA-E1-A7Z6-01	TCGA-DU-A5TS-01	TCGA-DU-6392-01	TCGA-QH-A6CU-01	TCGA-DU-6404-01	TCGA-VW-A8FI-01	TCGA-HT-A74L-01	TCGA-P5-A5EU-01	TCGA-P5-A5EZ-01	TCGA-S9-A89Z-01	TCGA-FG-5963-01	TCGA-FG-5963-02	TCGA-HT-A61A-01	TCGA-S9-A89V-01	TCGA-DB-A64W-01	TCGA-FG-A4MX-01	TCGA-P5-A72Z-01	TCGA-HT-8114-01	TCGA-HT-7881-01	TCGA-CS-4944-01	TCGA-QH-A65V-01	TCGA-S9-A7QX-01	TCGA-HW-7495-01	TCGA-QH-A65R-01	TCGA-DU-5874-01	TCGA-R8-A6MO-01	TCGA-TQ-A8XE-02	TCGA-TQ-A8XE-01	TCGA-VM-A8CB-01	TCGA-DU-7300-01	TCGA-HT-7694-01	TCGA-HT-7471-01	TCGA-FG-A4MT-01	TCGA-FG-A4MT-02	TCGA-DB-A4XD-01	TCGA-TQ-A7RK-01	TCGA-HT-7475-01	TCGA-TQ-A7RO-01	TCGA-HT-7902-01	TCGA-FG-A711-01	TCGA-DB-5276-01	TCGA-P5-A730-01	TCGA-E1-A7YD-01	TCGA-HT-8015-01	TCGA-DU-7294-01	TCGA-DH-A669-02	TCGA-DH-A669-01	TCGA-HT-A617-01	TCGA-DU-A6S6-01	TCGA-QH-A6X5-01	TCGA-HT-7605-01	TCGA-S9-A6WO-01	TCGA-QH-A6CX-01	TCGA-DU-A76L-01	TCGA-P5-A5F4-01	TCGA-S9-A6UA-01	TCGA-VM-A8CH-01	TCGA-HT-7609-01	TCGA-QH-A6X4-01	TCGA-DH-A7UV-01	TCGA-TM-A7C3-01	TCGA-S9-A6WG-01	TCGA-FG-6690-01	TCGA-DU-8167-01	TCGA-QH-A65X-01	TCGA-HW-8319-01	TCGA-P5-A780-01	TCGA-E1-5302-01	TCGA-HW-A5KJ-01	TCGA-FG-7636-01	TCGA-CS-6290-01	TCGA-DU-5847-01	TCGA-DU-6406-01	TCGA-TM-A84B-01	TCGA-DU-A76O-01
cg01188068	0.764	0.04553	0.4917	0.665	0.4875	0.03998	0.0799	0.03708	0.4639	0.03223	0.041319999999999996	0.526	0.1472	0.4177	0.2937	0.0587	0.032560000000000006	0.3953	0.03525	0.865	0.4072	0.28300000000000003	0.06366000000000001	0.3367	0.564	0.32799999999999996	0.2605	0.6445	0.4216	0.4473	0.2927	0.0362	0.5870000000000001	0.4292	0.4963	0.03745	0.4634	0.03406	0.03336	0.16899999999999998	0.028810000000000002	0.1564	0.044219999999999995	0.604	0.7340000000000001	0.04175	0.0424	0.04858	0.4443	0.06137000000000001	0.5454	0.4756	0.8859999999999999	0.03638	0.04944	0.06964	0.2334	0.050660000000000004	0.0873	0.2362	0.027360000000000002	0.026489999999999996	0.40399999999999997	0.06976	0.504	0.1991	0.0845	0.3298	0.7305	0.02742	0.32799999999999996	0.504	0.3005	0.0632	0.02702	0.8184	0.3423	0.6587	0.2957	0.0806	0.04852	0.3516	0.456	0.3271	0.4014	0.0696	0.552	0.03372	0.07275	0.395	0.5024	0.0746	0.5503	0.1692	0.0645	0.053470000000000004	0.3823	0.4802	0.0483	0.3882	0.1417	0.4355	0.763	0.5767	0.0451	0.2944	0.3975	0.45	0.3635	0.4207	0.384	0.05164	0.04318	0.599	0.6475	0.4214	0.4885	0.67	0.0979	0.03525	0.04886	0.0325	0.08496000000000001	0.0745	0.2637	0.0547	0.08514	0.272	0.3418	0.2007	0.0396	0.03732	0.02765	0.0429	0.0487	0.4075	0.4634	0.052520000000000004	0.030119999999999997	0.0525	0.0855	0.03925	0.7456	0.4995	0.0439	0.02866	0.431	0.020659999999999998	0.0362	0.48	0.3462	0.47600000000000003	0.02823	0.0874	0.3215	0.626	0.12305	0.043	0.039	0.499	0.54	0.3767	0.062229999999999994	0.539	0.1604	0.523	0.04822	0.06195	0.3093	0.0375	0.030780000000000002	0.053070000000000006	0.0322	0.2183	0.0805	0.2264	0.3706	0.0991	0.0333	0.5396	0.4124	0.1827	0.08527	0.3813	0.04376	0.72	0.06055	0.4592	0.10645	0.02814	0.6562	0.5923	0.09125	0.028339999999999997	0.3914	0.665	0.0533	0.54	0.04578	0.6133	0.07935	0.4272	0.556	0.341	0.0526	0.062470000000000005	0.5493	0.4543	0.04227	0.6665	0.1489	0.4185	0.2406	0.15	0.026080000000000002	0.0394	0.2213	0.5195	0.7163	0.46	0.04303	0.4407	0.0478	0.37799999999999995	0.785	0.0438	0.05655	0.1348	0.02765	0.0878	0.1027	0.3264	0.056920000000000005	0.4749	0.2769	0.06146	0.3367	0.4355	0.0365	0.3972	0.05072	0.5103	0.023540000000000002	0.753	0.0753	0.047	0.0366	0.479	0.037000000000000005	0.1188	0.653	0.6094	0.4443	0.4717	0.03787	0.1449	0.1981	0.07776	0.5986	0.02638	0.0363	0.52	0.030930000000000003	0.72	0.5957	0.4907	0.030789999999999998	0.294	0.726	0.4539	0.1653	0.03928	0.0633	0.02925	0.1041	0.6064	0.736	0.08765	0.4187	0.03888	0.2311	0.0402	0.04193	0.0654	0.268	0.426	0.39299999999999996	0.0867	0.05505	0.04883	0.0691	0.273	0.696	0.284	0.4353	0.1356	0.03082	0.37200000000000005	0.467	0.603	0.7905	0.636	0.4705	0.7837	0.03787	0.1265	0.34299999999999997	0.4185	0.03882	0.02171	0.03085	0.0339	0.4421	0.6177	0.184	0.0747	0.0513	0.3167	0.03888	0.03802	0.04092	0.03482	0.4216	0.07306	0.3416	0.6294	0.07355	0.10474000000000001	0.327	0.1881	0.03812	0.389	0.04483	0.1802	0.7929999999999999	0.0543	0.03275	0.4324	0.0474	0.1627	0.8066	0.0355	0.8047	0.7170000000000001	0.06067	0.02371	0.5054	0.038669999999999996	0.0229	0.09705	0.578	0.2727	0.1509	0.04004	0.4226	0.669	0.3193	0.39	0.6016	0.4583	0.5977	0.4016	0.0382	0.04865	0.033839999999999995	0.10815	0.659	0.051329999999999994	0.172	0.7163	0.315	0.525	0.4849	0.11	0.0261	0.4236	0.0599	0.4883	0.0834	0.38799999999999996	0.4045	0.4663	0.2488	0.03223	0.027339999999999996	0.0466	0.516	0.0332	0.4084	0.0833	0.1969	0.4333	0.02945	0.4414	0.03683	0.2883	0.04263	0.6924	0.059539999999999996	0.09906000000000001	0.4805	0.4348	0.03934	0.4941	0.5713	0.4739	0.501	0.397	0.4414	0.4163	0.1417	0.8345	0.609	0.541	0.1877	0.3174	0.047330000000000004	0.1829	0.2761	0.1925	0.4653	0.1802	0.03235	0.4138	0.597	0.03296	0.035	0.2793	0.5127	0.7070000000000001	0.5757	0.529	0.4492	0.029019999999999997	0.1134	0.43700000000000006	0.426	0.03723	0.4163	0.326	0.4539	0.35	0.3254	0.221	0.07245	0.02673	0.0764	0.04807	0.03143	0.2018	0.02754	0.2917	0.47700000000000004	0.0309	0.0377	0.1178	0.0371	0.02777	0.475	0.032560000000000006	0.3054	0.04123	0.1854	0.0937	0.2037	0.1298	0.6143	0.0688	0.0331	0.4006	0.1049	0.753	0.5337	0.4836	0.08826	0.1556	0.1521	0.2205	0.7827	0.4167	0.4314	0.033139999999999996	0.3828	0.4265	0.3262	0.021480000000000003	0.04013	0.1359	0.3933	0.4749	0.035769999999999996	0.4478	0.439	0.07806	0.371	0.04572	0.03268	0.5938	0.049839999999999995	0.4216	0.349	0.03653	0.755	0.03586	0.1691	0.4724	0.08234	0.726	0.056060000000000006	0.3997	0.0393	0.669	0.1545	0.345	0.02592	0.02815	0.03497	0.3489
cg05361542	0.5537	0.1798	0.4546	0.604	0.47600000000000003	0.0339	0.0975	0.0443	0.38799999999999996	0.1656	0.04523	0.4333	0.0848	0.3877	0.1768	0.0735	0.058379999999999994	0.3289	0.04895	0.8237	0.1107	0.2551	0.044219999999999995	0.1545	0.6826	0.10425	0.1672	0.613	0.2607	0.36700000000000005	0.271	0.0815	0.6104	0.4424	0.266	0.05905	0.3843	0.057370000000000004	0.05914	0.0871	0.051539999999999996	0.0682	0.0495	0.525	0.7266	0.0592	0.05124	0.0419	0.43	0.1279	0.397	0.447	0.836	0.03427	0.052520000000000004	0.0498	0.09766	0.0459	0.0899	0.05826	0.04858	0.049960000000000004	0.4214	0.16	0.4321	0.0404	0.0822	0.1332	0.6836	0.06537000000000001	0.305	0.4954	0.1073	0.03732	0.03943	0.4893	0.5776	0.57	0.5670000000000001	0.1265	0.04834	0.2778	0.1934	0.2001	0.3123	0.2094	0.5479999999999999	0.06805	0.0681	0.3623	0.3884	0.044680000000000004	0.4756	0.1571	0.048	0.0476	0.34600000000000003	0.616	0.057339999999999995	0.3892	0.08856	0.2322	0.636	0.6045	0.06665	0.368	0.1943	0.37200000000000005	0.3684	0.3142	0.1432	0.06146	0.061770000000000005	0.5760000000000001	0.6475	0.435	0.4204	0.6816	0.3564	0.053070000000000006	0.060239999999999995	0.04965	0.08105	0.2233	0.1853	0.0469	0.0614	0.255	0.6855	0.04572	0.06305	0.04956	0.0378	0.04453	0.0628	0.261	0.3784	0.0482	0.0379	0.0554	0.0638	0.047330000000000004	0.7065	0.4983	0.05272999999999999	0.05994	0.3977	0.040999999999999995	0.0521	0.45799999999999996	0.09247000000000001	0.4268	0.03775	0.09766	0.3203	0.0869	0.06433	0.0571	0.0719	0.36700000000000005	0.4487	0.342	0.062229999999999994	0.252	0.16699999999999998	0.3848	0.057999999999999996	0.0623	0.2095	0.05435	0.03305	0.1499	0.062	0.12115	0.08673	0.11914000000000001	0.3425	0.07385	0.03784	0.539	0.4001	0.073	0.07697000000000001	0.3462	0.04214	0.638	0.0572	0.4363	0.0575	0.0438	0.6216	0.4055	0.053860000000000005	0.0603	0.3906	0.809	0.05322	0.565	0.03732	0.503	0.0646	0.34600000000000003	0.4993	0.2018	0.1454	0.05756	0.5396	0.4192	0.0381	0.4587	0.12164000000000001	0.5586	0.2406	0.1667	0.03928	0.05612	0.1719	0.39799999999999996	0.6406	0.4395	0.0893	0.4297	0.058870000000000006	0.1481	0.7773	0.05017	0.04333	0.1249	0.04294	0.0992	0.056429999999999994	0.4211	0.0816	0.731	0.07416	0.0651	0.4658	0.7240000000000001	0.035519999999999996	0.3752	0.1272	0.397	0.053279999999999994	0.779	0.067	0.05185	0.0688	0.2512	0.05563	0.07837000000000001	0.6606	0.45299999999999996	0.0972	0.4395	0.05612	0.1492	0.09247000000000001	0.0568	0.537	0.04657	0.047330000000000004	0.556	0.0544	0.3562	0.606	0.47700000000000004	0.0468	0.547	0.753	0.4336	0.0773	0.04745	0.03772	0.071	0.0787	0.6606	0.6733	0.07733	0.3357	0.04822	0.0586	0.04654	0.0552	0.0879	0.08453	0.3108	0.405	0.1266	0.06354	0.0642	0.08435	0.1447	0.667	0.0952	0.4194	0.1126	0.038419999999999996	0.3838	0.4438	0.5513	0.741	0.688	0.593	0.7170000000000001	0.045	0.1255	0.313	0.3303	0.03992	0.04166	0.05148	0.0435	0.3982	0.5747	0.2869	0.0858	0.043460000000000006	0.3386	0.03656	0.05865	0.0553	0.0522	0.1793	0.07	0.4133	0.629	0.04993	0.0804	0.387	0.1405	0.04	0.381	0.03827	0.1733	0.777	0.0536	0.061829999999999996	0.2314	0.044739999999999995	0.12317	0.7837	0.0431	0.4724	0.7095	0.07263	0.03928	0.32899999999999996	0.04675	0.044039999999999996	0.0682	0.3691	0.578	0.058839999999999996	0.05466	0.06094	0.7144	0.2666	0.348	0.6133	0.4346	0.4136	0.369	0.05594	0.0812	0.04306	0.07293999999999999	0.6514	0.041530000000000004	0.08954	0.685	0.2878	0.4417	0.3757	0.1559	0.03397	0.4692	0.06665	0.4253	0.1411	0.392	0.3362	0.4062	0.2693	0.05835	0.04703	0.058929999999999996	0.5063	0.05917000000000001	0.3972	0.1857	0.0811	0.405	0.04297	0.44799999999999995	0.0534	0.4636	0.04297	0.5796	0.0788	0.0973	0.4163	0.4214	0.04138	0.2856	0.521	0.1367	0.4634	0.3528	0.3972	0.4614	0.1247	0.546	0.5293	0.1071	0.1486	0.09265	0.1007	0.0902	0.363	0.1519	0.42700000000000005	0.233	0.05255	0.4055	0.4763	0.05295	0.0535	0.05536	0.501	0.6890000000000001	0.6685	0.5674	0.461	0.0445	0.1168	0.2517	0.4011	0.03622	0.4253	0.3374	0.3567	0.2532	0.248	0.3647	0.05685	0.04303	0.1323	0.05185	0.0567	0.09863	0.0396	0.2998	0.3179	0.0509	0.04608	0.10645	0.04288	0.044219999999999995	0.2139	0.05246	0.2454	0.06018	0.5483	0.32	0.1545	0.1864	0.5757	0.0469	0.054470000000000005	0.33799999999999997	0.1304	0.7266	0.568	0.4734	0.0824	0.06384	0.0697	0.0844	0.7534	0.08374	0.353	0.05136	0.3757	0.4136	0.2698	0.04102	0.04605	0.05496	0.3604	0.4543	0.032139999999999995	0.2218	0.4016	0.0854	0.2428	0.054529999999999995	0.04367	0.2944	0.05524	0.1713	0.1577	0.06537000000000001	0.7344	0.045380000000000004	0.05045	0.1958	0.1094	0.5376	0.2207	0.374	0.05582	0.6579999999999999	0.06335	0.2109	0.06305	0.05	0.04282	0.235
